dataset_id,openml_did,name,n_instances,n_features,n_classes,n_missing_values,missing_value_fraction,n_numerical_features,n_categorical_features,class_balance_ratio,openml_version,class_count_bin,size_bin,balance_bin,stratum
1466,1466,cardiotocography,2126.0,36.0,10.0,0.0,0.0,,,0.09153713298791019,1,8-10,medium,imbalanced,8-10_medium_imbalanced
1560,1560,cardiotocography,2126.0,36.0,3.0,0.0,0.0,,,0.10634441087613293,2,3-4,medium,imbalanced,3-4_medium_imbalanced
46940,46940,Marketing_Campaign,2240.0,26.0,2.0,24.0,0.0004120879120879121,,,0.17523609653725078,1,binary,medium,imbalanced,binary_medium_imbalanced
40984,40984,segment,2310.0,20.0,7.0,0.0,0.0,,,1.0,3,5-7,medium,balanced,5-7_medium_balanced
958,958,segment,2310.0,20.0,2.0,0.0,0.0,,,0.16666666666666666,2,binary,medium,imbalanced,binary_medium_imbalanced
36,36,segment,2310.0,20.0,7.0,0.0,0.0,,,1.0,1,5-7,medium,balanced,5-7_medium_balanced
40999,40999,jungle_chess_2pcs_endgame_elephant_elephant,2351.0,47.0,2.0,0.0,0.0,,,0.7864741641337386,1,binary,medium,balanced,binary_medium_balanced
41007,41007,jungle_chess_2pcs_endgame_lion_lion,2352.0,47.0,2.0,0.0,0.0,,,0.6764076977904491,1,binary,medium,balanced,binary_medium_balanced
45968,45968,BraidFlowSessionLevel,2364.0,124.0,3.0,0.0,0.0,,,0.4602076124567474,1,3-4,medium,imbalanced,3-4_medium_imbalanced
46930,46930,hazelnut-spread-contaminant-detection,2400.0,31.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
316,316,yeast_ml8,2417.0,117.0,2.0,0.0,0.0,,,0.014267729752412925,1,binary,medium,imbalanced,binary_medium_imbalanced
42805,42805,Midwest_survey,2494.0,28.0,9.0,99.0,0.0014176881658838356,,,0.12401055408970976,17,8-10,medium,imbalanced,8-10_medium_imbalanced
1548,1548,autoUniv-au4-2500,2500.0,101.0,3.0,0.0,0.0,,,0.16709292412617222,1,3-4,medium,imbalanced,3-4_medium_imbalanced
46951,46951,Pumpkin_Seeds,2500.0,13.0,2.0,0.0,0.0,,,0.9230769230769231,1,binary,medium,balanced,binary_medium_balanced
46566,46566,Apple_Stock_Price_Trends,2516.0,23.0,3.0,0.0,0.0,,,0.8191377497371188,1,3-4,medium,balanced,3-4_medium_balanced
46420,46420,Apple_Stock_Price_Trends_(2014-2023),2516.0,19.0,3.0,0.0,0.0,,,0.8191377497371188,1,3-4,medium,balanced,3-4_medium_balanced
46564,46564,Apple_Stock_Price_Trends_Classification,2516.0,23.0,3.0,0.0,0.0,,,0.8191377497371188,3,3-4,medium,balanced,3-4_medium_balanced
46435,46435,Apple_Stock_Price_Trends_Classification,2516.0,23.0,3.0,0.0,0.0,,,0.8191377497371188,2,3-4,medium,balanced,3-4_medium_balanced
1487,1487,ozone-level-8hr,2534.0,73.0,2.0,0.0,0.0,,,0.06739679865206402,1,binary,medium,imbalanced,binary_medium_imbalanced
43980,43980,wine,2554.0,12.0,2.0,0.0,0.0,,,1.0,7,binary,medium,balanced,binary_medium_balanced
44091,44091,wine,2554.0,12.0,2.0,0.0,0.0,,,1.0,8,binary,medium,balanced,binary_medium_balanced
45562,45562,seismic-bumps,2584.0,19.0,2.0,0.0,0.0,,,0.07042253521126761,3,binary,medium,imbalanced,binary_medium_imbalanced
46956,46956,seismic-bumps,2584.0,16.0,2.0,0.0,0.0,,,0.07042253521126761,4,binary,medium,imbalanced,binary_medium_imbalanced
42768,42768,Midwest_survey,2778.0,28.0,10.0,1737.0,0.022331070657204567,,,0.12401055408970976,15,8-10,medium,imbalanced,8-10_medium_imbalanced
42804,42804,Midwest_survey,2778.0,28.0,10.0,1737.0,0.022331070657204567,,,0.12401055408970976,16,8-10,medium,imbalanced,8-10_medium_imbalanced
40475,40475,thyroid-allhyper,2800.0,27.0,5.0,0.0,0.0,,,0.018995098039215685,1,5-7,medium,imbalanced,5-7_medium_imbalanced
40476,40476,thyroid-allhypo,2800.0,27.0,5.0,0.0,0.0,,,0.018995098039215685,1,5-7,medium,imbalanced,5-7_medium_imbalanced
40477,40477,thyroid-allrep,2800.0,27.0,5.0,0.0,0.0,,,0.018995098039215685,1,5-7,medium,imbalanced,5-7_medium_imbalanced
40474,40474,thyroid-allbp,2800.0,27.0,5.0,0.0,0.0,,,0.018995098039215685,1,5-7,medium,imbalanced,5-7_medium_imbalanced
40478,40478,thyroid-dis,2800.0,27.0,5.0,0.0,0.0,,,0.018995098039215685,1,5-7,medium,imbalanced,5-7_medium_imbalanced
41143,41143,jasmine,2984.0,145.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
45059,45059,sick,3103.0,23.0,2.0,0.0,0.0,,,0.07444598337950138,2,binary,medium,imbalanced,binary_medium_imbalanced
40670,40670,dna,3186.0,181.0,3.0,0.0,0.0,,,0.4625151148730351,1,3-4,medium,imbalanced,3-4_medium_imbalanced
46958,46958,splice,3190.0,61.0,3.0,0.0,0.0,,,0.4634441087613293,4,3-4,medium,imbalanced,3-4_medium_imbalanced
46,46,splice,3190.0,61.0,3.0,0.0,0.0,,,0.4634441087613293,1,3-4,medium,imbalanced,3-4_medium_imbalanced
953,953,splice,3190.0,61.0,2.0,0.0,0.0,,,0.9274924471299094,2,binary,medium,balanced,binary_medium_balanced
3,3,kr-vs-kp,3196.0,37.0,2.0,0.0,0.0,,,0.9149191132414619,1,binary,medium,balanced,binary_medium_balanced
40678,40678,led7,3200.0,8.0,10.0,0.0,0.0,,,0.7917888563049853,1,8-10,medium,balanced,8-10_medium_balanced
40677,40677,led24,3200.0,25.0,10.0,0.0,0.0,,,0.8783382789317508,1,8-10,medium,balanced,8-10_medium_balanced
44232,44232,UCI_churn,3333.0,21.0,2.0,0.0,0.0,,,0.1694736842105263,1,binary,medium,imbalanced,binary_medium_imbalanced
46764,46764,football-player-position,3611.0,12.0,4.0,0.0,0.0,,,0.21863117870722434,2,3-4,medium,imbalanced,3-4_medium_imbalanced
41005,41005,jungle_chess_2pcs_endgame_rat_rat,3660.0,47.0,2.0,0.0,0.0,,,0.781021897810219,1,binary,medium,balanced,binary_medium_balanced
40708,40708,allrep,3772.0,30.0,4.0,0.0,0.0,,,0.00932017543859649,1,3-4,medium,imbalanced,3-4_medium_imbalanced
40713,40713,dis,3772.0,30.0,2.0,0.0,0.0,,,0.015616585891222402,1,binary,medium,imbalanced,binary_medium_imbalanced
40497,40497,thyroid-ann,3772.0,22.0,3.0,0.0,0.0,,,0.026662844036697247,1,3-4,medium,imbalanced,3-4_medium_imbalanced
40707,40707,allbp,3772.0,30.0,3.0,0.0,0.0,,,0.0038791909116098642,1,3-4,medium,imbalanced,3-4_medium_imbalanced
41946,41946,Sick_numeric,3772.0,30.0,2.0,0.0,0.0,,,0.06523580909347641,2,binary,medium,imbalanced,binary_medium_imbalanced
728,728,analcatdata_supreme,4052.0,8.0,2.0,0.0,0.0,,,0.3151574164232392,2,binary,medium,imbalanced,binary_medium_imbalanced
41156,41156,ada,4147.0,49.0,2.0,0.0,0.0,,,0.3300192431045542,1,binary,medium,imbalanced,binary_medium_imbalanced
720,720,abalone,4177.0,9.0,2.0,0.0,0.0,,,0.9928435114503816,2,binary,medium,balanced,binary_medium_balanced
1557,1557,abalone,4177.0,9.0,3.0,0.0,0.0,,,0.9143054595715273,3,3-4,medium,balanced,3-4_medium_balanced
43925,43925,eucalyptus,4331.0,8.0,4.0,0.0,0.0,,,0.11714156490275893,4,3-4,medium,imbalanced,3-4_medium_imbalanced
46960,46960,students_dropout_and_academic_success,4424.0,37.0,3.0,0.0,0.0,,,0.3594386600271616,1,3-4,medium,imbalanced,3-4_medium_imbalanced
1558,1558,bank-marketing,4521.0,17.0,2.0,0.0,0.0,,,0.13025,2,binary,medium,imbalanced,binary_medium_imbalanced
1037,1037,ada_prior,4562.0,15.0,2.0,88.0,0.0012859856787958497,,,0.33002915451895043,1,binary,medium,imbalanced,binary_medium_imbalanced
44095,44095,spambase_reproduced,4601.0,58.0,2.0,0.0,0.0,,,0.650286944045911,1,binary,medium,balanced,binary_medium_balanced
44,44,spambase,4601.0,58.0,2.0,0.0,0.0,,,0.650286944045911,1,binary,medium,balanced,binary_medium_balanced
46925,46925,Employee,4653.0,9.0,2.0,0.0,0.0,,,0.5240746806419915,2,binary,medium,balanced,binary_medium_balanced
41004,41004,jungle_chess_2pcs_endgame_lion_elephant,4704.0,47.0,3.0,0.0,0.0,,,0.5848965848965849,1,3-4,medium,balanced,3-4_medium_balanced
40997,40997,jungle_chess_2pcs_endgame_panther_lion,4704.0,47.0,3.0,0.0,0.0,,,0.05747126436781609,1,3-4,medium,imbalanced,3-4_medium_imbalanced
41000,41000,jungle_chess_2pcs_endgame_panther_elephant,4704.0,47.0,3.0,0.0,0.0,,,0.0781563126252505,1,3-4,medium,imbalanced,3-4_medium_imbalanced
40998,40998,jungle_chess_2pcs_endgame_panther_lion,4704.0,47.0,3.0,0.0,0.0,,,0.05747126436781609,2,3-4,medium,imbalanced,3-4_medium_imbalanced
40498,40498,wine-quality-white,4898.0,12.0,7.0,0.0,0.0,,,0.0022747952684258415,1,5-7,medium,imbalanced,5-7_medium_imbalanced
43892,43892,national-longitudinal-survey-binary,4908.0,17.0,2.0,0.0,0.0,,,0.6065466448445171,1,binary,medium,balanced,binary_medium_balanced
45039,45039,compas-two-years,4966.0,12.0,2.0,0.0,0.0,,,1.0,5,binary,medium,balanced,binary_medium_balanced
44160,44160,rl,4970.0,13.0,2.0,0.0,0.0,,,1.0,4,binary,medium,balanced,binary_medium_balanced
43949,43949,rl,4970.0,13.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44037,44037,rl,4970.0,13.0,2.0,0.0,0.0,,,1.0,3,binary,medium,balanced,binary_medium_balanced
979,979,waveform-5000,5000.0,41.0,2.0,0.0,0.0,,,0.5114873035066505,2,binary,medium,balanced,binary_medium_balanced
60,60,waveform-5000,5000.0,41.0,3.0,0.0,0.0,,,0.9769503546099291,1,3-4,medium,balanced,3-4_medium_balanced
40701,40701,churn,5000.0,21.0,2.0,0.0,0.0,,,0.16468669927789426,1,binary,medium,imbalanced,binary_medium_imbalanced
46372,46372,Multiclass_Classification_for_Corporate_Credit_Ratings,5000.0,8.0,10.0,0.0,0.0,,,1.0,1,8-10,medium,balanced,8-10_medium_balanced
46762,46762,air-quality-and-pollution-assessment,5000.0,10.0,4.0,0.0,0.0,,,0.25,1,3-4,medium,imbalanced,3-4_medium_imbalanced
46880,46880,air-quality-and-pollution-assessment,5000.0,10.0,4.0,0.0,0.0,,,0.25,2,3-4,medium,imbalanced,3-4_medium_imbalanced
46915,46915,churn,5000.0,20.0,2.0,0.0,0.0,,,0.16468669927789426,4,binary,medium,imbalanced,binary_medium_imbalanced
43607,43607,WMO-Hurricane-Survival-Dataset,5021.0,23.0,2.0,91.0,0.0007879947697929566,,,0.9431114551083591,1,binary,medium,balanced,binary_medium_balanced
44035,44035,KDDCup09_upselling,5032.0,46.0,2.0,0.0,0.0,,,1.0,3,binary,medium,balanced,binary_medium_balanced
44185,44185,KDDCup09_upselling,5032.0,46.0,2.0,0.0,0.0,,,1.0,5,binary,medium,balanced,binary_medium_balanced
44158,44158,KDDCup09_upselling,5032.0,46.0,2.0,0.0,0.0,,,1.0,4,binary,medium,balanced,binary_medium_balanced
43947,43947,KDDCup09_upselling,5032.0,46.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
40900,40900,Satellite,5100.0,37.0,2.0,0.0,0.0,,,0.014925373134328358,1,binary,medium,imbalanced,binary_medium_imbalanced
41146,41146,sylvine,5124.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44186,44186,KDDCup09_upselling,5128.0,50.0,2.0,0.0,0.0,,,1.0,6,binary,medium,balanced,binary_medium_balanced
44124,44124,kdd_ipums_la_97-small,5188.0,21.0,2.0,0.0,0.0,,,1.0,6,binary,medium,balanced,binary_medium_balanced
44084,44084,kdd_ipums_la_97-small,5188.0,21.0,2.0,0.0,0.0,,,1.0,4,binary,medium,balanced,binary_medium_balanced
44115,44115,kdd_ipums_la_97-small,5188.0,21.0,2.0,0.0,0.0,,,1.0,5,binary,medium,balanced,binary_medium_balanced
43958,43958,kdd_ipums_la_97-small,5188.0,21.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
43970,43970,kdd_ipums_la_97-small,5188.0,21.0,2.0,0.0,0.0,,,1.0,3,binary,medium,balanced,binary_medium_balanced
46369,46369,Is_fraud,5227.0,22.0,2.0,0.0,0.0,,,0.003070427940894262,1,binary,medium,imbalanced,binary_medium_imbalanced
46504,46504,Is_fraud,5227.0,21.0,2.0,0.0,0.0,,,0.003070427940894262,2,binary,medium,imbalanced,binary_medium_imbalanced
42193,42193,compas-two-years,5278.0,14.0,2.0,0.0,0.0,,,0.8883720930232558,4,binary,medium,balanced,binary_medium_balanced
42192,42192,compas-two-years,5278.0,14.0,2.0,0.0,0.0,,,0.8883720930232558,3,binary,medium,balanced,binary_medium_balanced
1497,1497,wall-robot-navigation,5456.0,25.0,4.0,0.0,0.0,,,0.14875283446712018,1,3-4,medium,imbalanced,3-4_medium_imbalanced
1021,1021,page-blocks,5473.0,11.0,2.0,0.0,0.0,,,0.11398330958681051,2,binary,medium,imbalanced,binary_medium_imbalanced
30,30,page-blocks,5473.0,11.0,5.0,0.0,0.0,,,0.0056991654793405256,1,5-7,medium,imbalanced,5-7_medium_imbalanced
1069,1069,pc2,5589.0,37.0,2.0,0.0,0.0,,,0.004132231404958678,1,binary,medium,imbalanced,binary_medium_imbalanced
980,980,optdigits,5620.0,65.0,2.0,0.0,0.0,,,0.1133122028526149,2,binary,medium,imbalanced,binary_medium_imbalanced
28,28,optdigits,5620.0,65.0,10.0,0.0,0.0,,,0.9685314685314685,1,8-10,medium,balanced,8-10_medium_balanced
41003,41003,jungle_chess_2pcs_endgame_rat_elephant,5880.0,47.0,3.0,3528.0,0.01276595744680851,,,0.2646554679465204,1,3-4,medium,imbalanced,3-4_medium_imbalanced
41002,41002,jungle_chess_2pcs_endgame_rat_panther,5880.0,47.0,3.0,3528.0,0.01276595744680851,,,0.5116634799235181,1,3-4,medium,balanced,3-4_medium_balanced
41006,41006,jungle_chess_2pcs_endgame_rat_lion,5880.0,47.0,3.0,3528.0,0.01276595744680851,,,0.12345679012345678,1,3-4,medium,imbalanced,3-4_medium_imbalanced
46950,46950,polish_companies_bankruptcy,5910.0,65.0,2.0,4666.0,0.012146297019393466,,,0.07454545454545454,1,binary,medium,imbalanced,binary_medium_imbalanced
46517,46517,HMEQ_Data_Preprocessed,5960.0,21.0,2.0,4740.0,0.03787152444870566,,,0.249214001257598,1,binary,medium,imbalanced,binary_medium_imbalanced
46431,46431,HMEQ_Data,5960.0,21.0,2.0,4740.0,0.03787152444870566,,,0.249214001257598,3,binary,medium,imbalanced,binary_medium_imbalanced
1475,1475,first-order-theorem-proving,6118.0,52.0,6.0,0.0,0.0,,,0.19028974158183243,1,5-7,medium,imbalanced,5-7_medium_imbalanced
182,182,satimage,6430.0,37.0,6.0,0.0,0.0,,,0.4082299150881777,1,5-7,medium,imbalanced,5-7_medium_imbalanced
847,847,wind,6574.0,15.0,2.0,0.0,0.0,,,0.87774921451014,2,binary,medium,balanced,binary_medium_balanced
40666,40666,clean2,6598.0,169.0,2.0,0.0,0.0,,,0.18222540763304068,1,binary,medium,imbalanced,binary_medium_imbalanced
1116,1116,musk,6598.0,168.0,2.0,0.0,0.0,,,0.18222540763304068,1,binary,medium,imbalanced,binary_medium_imbalanced
46962,46962,taiwanese_bankruptcy_prediction,6819.0,95.0,2.0,0.0,0.0,,,0.03333838460372784,1,binary,medium,imbalanced,binary_medium_imbalanced
42178,42178,telco-customer-churn,7043.0,20.0,2.0,0.0,0.0,,,0.36122922303826827,1,binary,medium,imbalanced,binary_medium_imbalanced
45568,45568,telco-customer-churn,7043.0,20.0,2.0,11.0,7.809172227743859e-05,,,0.36122922303826827,2,binary,medium,imbalanced,binary_medium_imbalanced
46280,46280,blastchar,7043.0,20.0,2.0,11.0,7.809172227743859e-05,,,0.36122922303826827,1,binary,medium,imbalanced,binary_medium_imbalanced
1507,1507,twonorm,7400.0,21.0,2.0,0.0,0.0,,,0.9983796921415069,1,binary,medium,balanced,binary_medium_balanced
1496,1496,ringnorm,7400.0,21.0,2.0,0.0,0.0,,,0.9807280513918629,1,binary,medium,balanced,binary_medium_balanced
46969,46969,NATICUSdroid,7491.0,87.0,2.0,0.0,0.0,,,0.5391411547154304,3,binary,medium,balanced,binary_medium_balanced
43946,43946,eye_movements,7608.0,24.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44078,44078,eye_movements,7608.0,21.0,2.0,0.0,0.0,,,1.0,5,binary,medium,balanced,binary_medium_balanced
44130,44130,eye_movements,7608.0,21.0,2.0,0.0,0.0,,,1.0,7,binary,medium,balanced,binary_medium_balanced
44093,44093,eye_movements,7608.0,21.0,2.0,0.0,0.0,,,1.0,6,binary,medium,balanced,binary_medium_balanced
44157,44157,eye_movements,7608.0,24.0,2.0,0.0,0.0,,,1.0,8,binary,medium,balanced,binary_medium_balanced
43976,43976,eye_movements,7608.0,21.0,2.0,0.0,0.0,,,1.0,3,binary,medium,balanced,binary_medium_balanced
44034,44034,eye_movements,7608.0,24.0,2.0,0.0,0.0,,,1.0,4,binary,medium,balanced,binary_medium_balanced
43922,43922,mushroom,8124.0,23.0,2.0,0.0,0.0,,,0.9306083650190115,3,binary,medium,balanced,binary_medium_balanced
24,24,mushroom,8124.0,23.0,2.0,2480.0,0.013272536552993814,,,0.9306083650190115,1,binary,medium,balanced,binary_medium_balanced
807,807,kin8nm,8192.0,9.0,2.0,0.0,0.0,,,0.9654510556621881,2,binary,medium,balanced,binary_medium_balanced
735,735,cpu_small,8192.0,13.0,2.0,0.0,0.0,,,0.43342082239720037,3,binary,medium,imbalanced,binary_medium_imbalanced
752,752,puma32H,8192.0,33.0,2.0,0.0,0.0,,,0.9844961240310077,2,binary,medium,balanced,binary_medium_balanced
816,816,puma8NH,8192.0,9.0,2.0,0.0,0.0,,,0.9912493923189111,2,binary,medium,balanced,binary_medium_balanced
725,725,bank8FM,8192.0,9.0,2.0,0.0,0.0,,,0.6769703172978505,2,binary,medium,balanced,binary_medium_balanced
833,833,bank32nh,8192.0,33.0,2.0,0.0,0.0,,,0.45016817135776244,2,binary,medium,imbalanced,binary_medium_imbalanced
761,761,cpu_act,8192.0,22.0,2.0,0.0,0.0,,,0.43342082239720037,3,binary,medium,imbalanced,binary_medium_imbalanced
40536,40536,SpeedDating,8378.0,121.0,2.0,18372.0,0.018123025870589837,,,0.19719919977136324,1,binary,medium,imbalanced,binary_medium_imbalanced
1056,1056,mc1,9466.0,39.0,2.0,0.0,0.0,,,0.0072355820387316454,1,binary,medium,imbalanced,binary_medium_imbalanced
46916,46916,coil2000_insurance_policies,9822.0,86.0,2.0,0.0,0.0,,,0.06344737981810307,1,binary,medium,imbalanced,binary_medium_imbalanced
46281,46281,insurance_company,9822.0,86.0,2.0,0.0,0.0,,,0.06344737981810307,1,binary,medium,imbalanced,binary_medium_imbalanced
45553,45553,FICO-HELOC-cleaned,9871.0,24.0,2.0,0.0,0.0,,,0.9219236760124611,1,binary,medium,balanced,binary_medium_balanced
4538,4538,GesturePhaseSegmentationProcessed,9873.0,33.0,5.0,0.0,0.0,,,0.3383050847457627,1,5-7,medium,imbalanced,5-7_medium_imbalanced
976,976,JapaneseVowels,9961.0,15.0,2.0,0.0,0.0,,,0.19336288486881514,2,binary,medium,imbalanced,binary_medium_imbalanced
375,375,JapaneseVowels,9961.0,15.0,9.0,0.0,0.0,,,0.48451053283767037,1,8-10,medium,imbalanced,8-10_medium_imbalanced
45026,45026,heloc,10000.0,23.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
45023,45023,heloc,10000.0,23.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
46911,46911,Bank_Customer_Churn,10000.0,11.0,2.0,0.0,0.0,,,0.25580811252040686,1,binary,medium,imbalanced,binary_medium_imbalanced
46868,46868,Phishing_Legitimate_full,10000.0,49.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
46298,46298,electrical_grid_stability_simulated_classification,10000.0,13.0,2.0,0.0,0.0,,,0.567398119122257,1,binary,medium,balanced,binary_medium_balanced
43956,43956,pol,10082.0,27.0,2.0,0.0,0.0,,,1.0,3,binary,large,balanced,binary_large_balanced
44122,44122,pol,10082.0,27.0,2.0,0.0,0.0,,,1.0,10,binary,large,balanced,binary_large_balanced
43968,43968,pol,10082.0,27.0,2.0,0.0,0.0,,,1.0,4,binary,large,balanced,binary_large_balanced
44113,44113,pol,10082.0,27.0,2.0,0.0,0.0,,,1.0,9,binary,large,balanced,binary_large_balanced
44082,44082,pol,10082.0,27.0,2.0,0.0,0.0,,,1.0,8,binary,large,balanced,binary_large_balanced
43920,43920,kdd_internet_usage,10108.0,71.0,2.0,2699.0,0.0037607918982036264,,,0.36723928040037873,3,binary,large,imbalanced,binary_large_imbalanced
981,981,kdd_internet_usage,10108.0,69.0,2.0,2699.0,0.003869800359021123,,,0.36723928040037873,1,binary,large,imbalanced,binary_large_imbalanced
46282,46282,internet_usage,10108.0,69.0,2.0,309.0,0.00044304124154780544,,,0.36723928040037873,2,binary,large,imbalanced,binary_large_imbalanced
1459,1459,artificial-characters,10218.0,8.0,10.0,0.0,0.0,,,0.423728813559322,1,8-10,large,imbalanced,8-10_large_imbalanced
46676,46676,WBCAtt,10298.0,12.0,5.0,0.0,0.0,,,0.36467407629918897,1,5-7,large,imbalanced,5-7_large_imbalanced
46819,46819,WBCAtt,10298.0,12.0,5.0,0.0,0.0,,,0.36467407629918897,3,5-7,large,imbalanced,5-7_large_imbalanced
46932,46932,heloc,10459.0,24.0,2.0,0.0,0.0,,,0.9159186664224217,3,binary,large,balanced,binary_large_balanced
44074,44074,bank-marketing,10578.0,8.0,2.0,0.0,0.0,,,1.0,5,binary,large,balanced,binary_large_balanced
44117,44117,bank-marketing,10578.0,8.0,2.0,0.0,0.0,,,1.0,7,binary,large,balanced,binary_large_balanced
43972,43972,bank-marketing,10578.0,8.0,2.0,0.0,0.0,,,1.0,3,binary,large,balanced,binary_large_balanced
44071,44071,bank-marketing,10578.0,8.0,2.0,0.0,0.0,,,1.0,4,binary,large,balanced,binary_large_balanced
44126,44126,bank-marketing,10578.0,8.0,2.0,0.0,0.0,,,1.0,8,binary,large,balanced,binary_large_balanced
44086,44086,bank-marketing,10578.0,8.0,2.0,0.0,0.0,,,1.0,6,binary,large,balanced,binary_large_balanced
46979,46979,jm1,10885.0,22.0,2.0,25.0,0.00010439721050653527,,,0.23989064813760108,3,binary,large,imbalanced,binary_large_imbalanced
1053,1053,jm1,10885.0,22.0,2.0,25.0,0.00010439721050653527,,,0.23989064813760108,1,binary,large,imbalanced,binary_large_imbalanced
1044,1044,eye_movements,10936.0,28.0,3.0,0.0,0.0,,,0.673392773345847,1,3-4,large,balanced,3-4_large_balanced
1019,1019,pendigits,10992.0,17.0,2.0,0.0,0.0,,,0.11616571892770106,2,binary,large,imbalanced,binary_large_imbalanced
32,32,pendigits,10992.0,17.0,10.0,0.0,0.0,,,0.9222027972027972,1,8-10,large,balanced,8-10_large_balanced
46924,46924,E-CommereShippingData,10999.0,11.0,2.0,0.0,0.0,,,0.6759104068261466,1,binary,large,balanced,binary_large_balanced
46948,46948,PhishingWebsites,11055.0,31.0,2.0,0.0,0.0,,,0.7955172973850901,2,binary,large,balanced,binary_large_balanced
4534,4534,PhishingWebsites,11055.0,31.0,2.0,0.0,0.0,,,0.7955172973850901,1,binary,large,balanced,binary_large_balanced
45060,45060,online_shoppers,12330.0,18.0,2.0,0.0,0.0,,,0.18307426597582038,1,binary,large,imbalanced,binary_large_imbalanced
46947,46947,online_shoppers_intention,12330.0,18.0,2.0,0.0,0.0,,,0.18307426597582038,1,binary,large,imbalanced,binary_large_imbalanced
45560,45560,online-shoppers-intention,12330.0,18.0,2.0,0.0,0.0,,,0.18307426597582038,2,binary,large,imbalanced,binary_large_imbalanced
46937,46937,in_vehicle_coupon_recommendation,12684.0,25.0,2.0,0.0,0.0,,,0.7592233009708738,1,binary,large,balanced,binary_large_balanced
1568,1568,nursery,12958.0,9.0,4.0,0.0,0.0,,,0.07592592592592592,3,3-4,large,imbalanced,3-4_large_imbalanced
26,26,nursery,12960.0,9.0,5.0,0.0,0.0,,,0.000462962962962963,1,5-7,large,imbalanced,5-7_large_imbalanced
43923,43923,mushroom,12960.0,9.0,5.0,0.0,0.0,,,0.000462962962962963,4,5-7,large,imbalanced,5-7_large_imbalanced
959,959,nursery,12960.0,9.0,2.0,0.0,0.0,,,0.5,2,binary,large,imbalanced,binary_large_imbalanced
43938,43938,nursery,12960.0,9.0,5.0,0.0,0.0,,,0.000462962962962963,4,5-7,large,imbalanced,5-7_large_imbalanced
45020,45020,default-of-credit-card-clients,13272.0,21.0,2.0,0.0,0.0,,,1.0,3,binary,large,balanced,binary_large_balanced
45036,45036,default-of-credit-card-clients,13272.0,22.0,2.0,0.0,0.0,,,1.0,4,binary,large,balanced,binary_large_balanced
44085,44085,MagicTelescope,13376.0,11.0,2.0,0.0,0.0,,,1.0,5,binary,large,balanced,binary_large_balanced
44073,44073,MagicTelescope,13376.0,11.0,2.0,0.0,0.0,,,1.0,4,binary,large,balanced,binary_large_balanced
44125,44125,MagicTelescope,13376.0,11.0,2.0,0.0,0.0,,,1.0,7,binary,large,balanced,binary_large_balanced
44116,44116,MagicTelescope,13376.0,11.0,2.0,0.0,0.0,,,1.0,6,binary,large,balanced,binary_large_balanced
43971,43971,MagicTelescope,13376.0,11.0,2.0,0.0,0.0,,,1.0,2,binary,large,balanced,binary_large_balanced
44070,44070,MagicTelescope,13376.0,11.0,2.0,0.0,0.0,,,1.0,3,binary,large,balanced,binary_large_balanced
43969,43969,house_16H,13488.0,17.0,2.0,0.0,0.0,,,1.0,4,binary,large,balanced,binary_large_balanced
44083,44083,house_16H,13488.0,17.0,2.0,0.0,0.0,,,1.0,8,binary,large,balanced,binary_large_balanced
44123,44123,house_16H,13488.0,17.0,2.0,0.0,0.0,,,1.0,10,binary,large,balanced,binary_large_balanced
44114,44114,house_16H,13488.0,17.0,2.0,0.0,0.0,,,1.0,9,binary,large,balanced,binary_large_balanced
43957,43957,house_16H,13488.0,17.0,2.0,0.0,0.0,,,1.0,3,binary,large,balanced,binary_large_balanced
734,734,ailerons,13750.0,41.0,2.0,0.0,0.0,,,0.7356728098964908,2,binary,large,balanced,binary_large_balanced
1476,1476,gas-drift,13910.0,129.0,6.0,0.0,0.0,,,0.5453639082751744,1,5-7,large,balanced,5-7_large_balanced
1477,1477,gas-drift-different-concentrations,13910.0,130.0,6.0,0.0,0.0,,,0.5453639082751744,1,5-7,large,balanced,5-7_large_balanced
4154,4154,CreditCardSubset,14240.0,31.0,2.0,0.0,0.0,,,0.0016177815291552368,1,binary,large,imbalanced,binary_large_imbalanced
1040,1040,sylva_prior,14395.0,109.0,2.0,0.0,0.0,,,0.06558590569250129,1,binary,large,imbalanced,binary_large_imbalanced
1471,1471,eeg-eye-state,14980.0,15.0,2.0,0.0,0.0,,,0.8142182390698801,1,binary,large,balanced,binary_large_balanced
46481,46481,Financial-Risk-Assessment,15000.0,20.0,3.0,13500.0,0.045,,,0.16666666666666666,1,3-4,large,imbalanced,3-4_large_imbalanced
